Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
738.0,0.0,3.435709376564957,3.4338268057956713
746.0,0.0,3.4360923088395774,3.43424867434961
754.0,0.0,3.4358378516274453,3.4340364557063916
762.0,0.0,3.4355009396265492,3.433403443764615
770.0,0.0,3.435371410136378,3.4338680411061913
778.0,0.0,3.434909870353515,3.433535112605126
786.0,0.0,3.435038774759789,3.434487627834871
794.0,0.0,3.4351896253351653,3.434032445530221
802.0,0.0,3.4341734089593547,3.433343166013994
810.0,0.0,3.435305690853106,3.433390233253033
818.0,0.0,3.4343623210368537,3.4339657783349353
826.0,0.0,3.435219620287553,3.433909270149872
834.0,0.0,3.434998385417863,3.433864742570067
842.0,0.0,3.434541578587394,3.4340802359520555
850.0,0.0,3.4348879210432828,3.4334366650523283
858.0,0.0,3.433827663548764,3.434328096520008
866.0,0.0,3.434015143752398,3.433039024446207
874.0,0.0,3.433132993124337,3.4329682178191603
882.0,0.0,3.4339570048237866,3.43331087986079
890.0,0.0,3.4343949144416817,3.434545126971738
898.0,0.0,3.434307828760498,3.4332065954522215
906.0,0.0,3.434274586822226,3.4343817067105533
914.0,0.0,3.433573642342536,3.4335106519379983
922.0,0.0,3.434250522944387,3.434133367763495
930.0,0.0,3.4341996648706345,3.434079792969542
938.0,0.0,3.434396355044304,3.4335924837537
946.0,0.0,3.43460001071407,3.433869849668081
954.0,0.0,3.4336148826101636,3.432862162049712
962.0,0.0,3.4344110355195054,3.433724982723925
970.0,0.0,3.433986583187784,3.433998653203952
978.0,0.0,3.434490403464187,3.434303022993195
986.0,0.0,3.4341292502436933,3.4336591105237066
994.0,0.0,3.4347341189179703,3.433911962639395
1002.0,0.0,3.433290699014358,3.4332931707574086
1010.0,0.0,3.433320180160434,3.4334961080259574
1018.0,0.0,3.4341057798449675,3.433448303597484
1026.0,0.0,3.4336747771429454,3.433403114136884
1034.0,0.0,3.4343806461111632,3.43338324837302
1042.0,0.0,3.434156462716218,3.433676099575112
1050.0,0.0,3.434091855874447,3.433758044696879
1058.0,0.0,3.434209748039812,3.433414614273612
1066.0,0.0,3.4338332393774906,3.4352423505563117
1074.0,0.0,3.4335270352919354,3.4341118999090616
1082.0,0.0,3.434233467794376,3.434049729238868
1090.0,0.0,3.4340629349894436,3.4336343397769
1098.0,0.0,3.434192708648085,3.4338071629530473
1106.0,0.0,3.4341381840714402,3.434214861980973
1114.0,0.0,3.434097108016746,3.435091787692262
1122.0,0.0,3.4339726314957217,3.433371677124641
1130.0,0.0,3.4337032914378574,3.4343942700053334
1138.0,0.0,3.434899399733961,3.434371071309185
1146.0,0.0,3.433533265056378,3.43381326940848
1154.0,0.0,3.4340652846806456,3.433985949519414
1162.0,0.0,3.4338946915611572,3.4333429326483884
1170.0,0.0,3.434291809317835,3.4348743563334203
1178.0,0.0,3.4343098515279533,3.433583388427865
1186.0,0.0,3.433667266559787,3.4342014549267343
1194.0,0.0,3.4336492075240708,3.4343119692420165
1202.0,0.0,3.4343374730966203,3.4339495034648944
1210.0,0.0,3.435008732755505,3.434687673567723
1218.0,0.0,3.4335184113022246,3.4336058256664166
1226.0,0.0,3.4339302981748463,3.4332385847720013
1234.0,0.0,3.432971900607125,3.434305637057883
1242.0,0.0,3.43377298779791,3.4336610762831077
1250.0,0.0,3.43359313415812,3.4340105848566664
1258.0,0.0,3.4344140742222784,3.43409899294331
1266.0,0.0,3.433308810264481,3.4339448234044414
1274.0,0.0,3.43369527599848,3.434165665220411
1282.0,0.0,3.4347359166379454,3.433518137879564
1290.0,0.0,3.4336843988623533,3.433012928648694
1298.0,0.0,3.433513718374882,3.434744429426129
1306.0,0.0,3.4339266821039702,3.4334601422508366
1314.0,0.0,3.4337127224737354,3.433197578598584
1322.0,0.0,3.434057993759372,3.43301562945233
