Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
1382.0,2.5,3.6739343493409216,3.811370161057341
1402.0,2.5,3.6713216004317255,3.808382482131546
1422.0,2.5,3.6685374827742927,3.8053698439312402
1442.0,2.5,3.6660015674201514,3.803948365500714
1462.0,2.5,3.663502259695487,3.8007082351467405
1482.0,2.5,3.6605840424995955,3.798653155302674
1502.0,2.5,3.6587347788722506,3.7964897793029952
1522.0,2.5,3.655840077583237,3.7936750410831235
1542.0,2.5,3.6542570194738855,3.7910722995035644
1562.0,2.5,3.650491459003382,3.7888768706107085
1582.0,2.5,3.647645392825629,3.786540119018117
1602.0,2.5,3.6454716433874728,3.7838283590662045
1622.0,2.5,3.6428754457418937,3.781109996630191
1642.0,2.5,3.6404849513175086,3.779183368541976
1662.0,2.5,3.6390225425291636,3.777266769930053
1682.0,2.5,3.6362930793920407,3.7736491021826613
1702.0,2.5,3.6345053184137486,3.770694728804945
1722.0,2.5,3.6319358602417817,3.76843494722127
1742.0,2.5,3.6295232637862838,3.765326672675729
1762.0,2.5,3.626424667671071,3.7632931755536982
1782.0,2.5,3.624330593894791,3.7601364329619504
1802.0,2.5,3.6223439595961375,3.758343188704634
1822.0,2.5,3.620944474367472,3.756192580465171
1842.0,2.5,3.6184603183043156,3.753321731904974
1862.0,2.5,3.615421319029134,3.750274507918248
1882.0,2.5,3.613537338537961,3.747214616003597
1902.0,2.5,3.6120791037815283,3.74455883621507
1922.0,2.5,3.6093844034008646,3.7428835205227218
1942.0,2.5,3.607792579126694,3.7406608975574
1962.0,2.5,3.6058442587007518,3.737993112195244
1982.0,2.5,3.6027541069013918,3.7352147043855473
2002.0,2.5,3.6018427167674325,3.731507095425191
2022.0,2.5,3.5989732780239834,3.730036618808561
2042.0,2.5,3.5971132571658835,3.727294955119221
2062.0,2.5,3.5960630327635634,3.7247471248161363
2082.0,2.5,3.593940295872436,3.722812526790775
2102.0,2.5,3.592147681770512,3.7196720938465964
2122.0,2.5,3.5903937186160757,3.7180862646398998
2142.0,2.5,3.5881600401069753,3.714835492681494
2162.0,2.5,3.5866248290406535,3.7125749840803604
2182.0,2.5,3.5839121033998893,3.7102753068955883
2202.0,2.5,3.583133916761101,3.7072516024925473
2222.0,2.5,3.5822105065410903,3.7062077603423687
2242.0,2.5,3.5795934542807433,3.702545820880651
2262.0,2.5,3.577723281733676,3.702059059606771
2282.0,2.5,3.575052808661427,3.699233401592206
2302.0,2.5,3.5733480581398993,3.6972542643156423
2322.0,2.5,3.5725079660407477,3.694811397576261
2342.0,2.5,3.570368387641125,3.693679252439097
2362.0,2.5,3.568717257523135,3.690858291293438
2382.0,2.5,3.567295924239576,3.688614957614891
2402.0,2.5,3.5653524101366694,3.6868844604841517
2422.0,-2.5,3.7341653183795604,3.6889510933686482
2442.0,-2.5,3.754089412747428,3.690447028836877
2462.0,-2.5,3.76693380006577,3.6924865578278263
2482.0,-2.5,3.7774132629796986,3.694643419288312
2502.0,-2.5,3.7865724885315997,3.696444496420826
2522.0,-2.5,3.7921077828590204,3.6994276187305495
2542.0,-2.5,3.7976320059020416,3.701645134201774
2562.0,-2.5,3.8041294526264635,3.704442220155225
2582.0,-2.5,3.80913629966236,3.7065351639865955
2602.0,-2.5,3.8153809958110028,3.708441624019996
2622.0,-2.5,3.8196569567944705,3.7110904767136685
2642.0,-2.5,3.8246419122093425,3.713157237623573
2662.0,-2.5,3.8293671920398458,3.715497830673867
2682.0,-2.5,3.8332514958901083,3.7175561395486385
2702.0,-2.5,3.838735922069512,3.7197520419226864
2722.0,-2.5,3.8422690405420394,3.7228544828005163
2742.0,-2.5,3.8458195067060363,3.724854813130019
2762.0,-2.5,3.8508643924555823,3.7277698288988637
2782.0,-2.5,3.8541620318806795,3.7305506716798864
2802.0,-2.5,3.8590507204064344,3.7328709357466847
2822.0,-2.5,3.8620338324827235,3.735041687933651
2842.0,-2.5,3.865885523324408,3.737636451495535
2862.0,-2.5,3.869275108425499,3.7402323286131987
2882.0,-2.5,3.8722184067358385,3.7415281466273687
2902.0,-2.5,3.875817481357829,3.744822161387598
2922.0,-2.5,3.8794063681623205,3.7474390936641857
2942.0,-2.5,3.882855000640881,3.7499584821236587
2962.0,-2.5,3.885804893379828,3.7527502661809273
2982.0,-2.5,3.8886897410877075,3.755534232555087
3002.0,-2.5,3.8921517255696005,3.7580208859490525
3022.0,-2.5,3.8948085367602583,3.762067066290146
3042.0,-2.5,3.8972567284189785,3.7638164532441416
3062.0,-2.5,3.9006273472469375,3.766075794645407
3082.0,-2.5,3.902735870606252,3.7677808458930926
3102.0,-2.5,3.904668865940524,3.771325776654571
3122.0,-2.5,3.9077864475329704,3.7737281122801702
3142.0,-2.5,3.910260000092152,3.776126923943321
3162.0,-2.5,3.9125598740325804,3.7785765839451018
3182.0,-2.5,3.915855106838169,3.7813989309557243
3202.0,-2.5,3.9165691445680313,3.784006325749039
3222.0,-2.5,3.920702036070638,3.7864926634126426
3242.0,-2.5,3.9229271489267417,3.7883658247820797
3262.0,-2.5,3.9248748815094823,3.7908770737695994
3282.0,-2.5,3.927197009608283,3.794663436143227
3302.0,-2.5,3.928904391785478,3.796118718739476
3322.0,-2.5,3.9315907582113603,3.7984085121212887
3342.0,-2.5,3.933251235996274,3.8006223960034204
3362.0,-2.5,3.935652711621779,3.8039976769733026
3382.0,-2.5,3.9379609794944743,3.8065639300322056
3402.0,-2.5,3.9398462503033023,3.808997740694251
3422.0,-2.5,3.9424370241940037,3.8100425965213045
3442.0,-2.5,3.9435110370997757,3.8132963773136215
3462.0,-2.5,3.9468677620322445,3.815587131764598
3482.0,-2.5,3.9484041814650754,3.8174255468274425
3502.0,-2.5,3.9501929854670124,3.8196817867361643
3522.0,-2.5,3.9522014880032357,3.8224417651148768
3542.0,-2.5,3.954141473104862,3.8241254486266225
3562.0,-2.5,3.9561987878966804,3.8253710223165736
3582.0,-2.5,3.959239943013184,3.829242589548735
3602.0,-2.5,3.9614035906648706,3.8320202528152203
