Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
286.0,0.0,3.7498744504026487,3.749737486899125
288.0,0.0,3.7498872583897263,3.750050699518906
290.0,0.0,3.7497556782699695,3.750148679692883
292.0,0.0,3.7498516961496438,3.749866057681504
294.0,0.0,3.7499499570517436,3.7501433036100122
296.0,0.0,3.749576270561165,3.7499991330647156
298.0,0.0,3.750057846615012,3.7501280058860953
300.0,0.0,3.7497058102445355,3.7497408645460535
302.0,0.0,3.7500712655718367,3.7499642850692476
304.0,0.0,3.7500029546670284,3.7503175391786785
306.0,0.0,3.7498384271618983,3.750201791915416
308.0,0.0,3.74999346598386,3.7499813880899433
310.0,0.0,3.7495844019932414,3.750052837631406
312.0,0.0,3.749673157108712,3.750326050782854
314.0,0.0,3.7493329523824737,3.75018044750855
316.0,0.0,3.749674235746072,3.749940626403051
318.0,0.0,3.7498602221764283,3.749842477662633
320.0,0.0,3.749835456484879,3.7502847835893274
322.0,0.0,3.749831559172056,3.7502032735186672
324.0,0.0,3.7495599844710474,3.7500398488488016
326.0,0.0,3.7498390080086823,3.7503208766270837
328.0,0.0,3.749826453121547,3.750118549954786
330.0,0.0,3.7499124857182573,3.7504463802689636
332.0,0.0,3.7500009074004614,3.7496748886221423
334.0,0.0,3.749613454730976,3.750358160693127
336.0,0.0,3.74993822631656,3.7504584950298177
338.0,0.0,3.7497744721932356,3.75022278456851
340.0,0.0,3.749981761516157,3.7499152739093153
342.0,0.0,3.749842818394198,3.7501086256886267
344.0,0.0,3.750090056124656,3.75006610125827
346.0,0.0,3.749517771869812,3.7502348486798454
348.0,0.0,3.74953446218794,3.750149961222558
350.0,0.0,3.749853415071962,3.7498967564458474
352.0,0.0,3.7496855616021523,3.750082595382478
354.0,0.0,3.749972308324596,3.7499494239820517
356.0,0.0,3.7498868936471084,3.7503304300739497
358.0,0.0,3.7498651706719506,3.75014835715209
360.0,0.0,3.7499163243940536,3.749872645345599
362.0,0.0,3.7497696053358043,3.749891472241215
