Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
1154.0,0.0,3.4330720005487563,3.4348116139703073
1162.0,0.0,3.4335810104471296,3.4339652815919623
1170.0,0.0,3.434353613359277,3.43367543255974
1178.0,0.0,3.4344951824648984,3.434548858056143
1186.0,0.0,3.4332613367128717,3.4342567604730028
1194.0,0.0,3.4334397979485205,3.435074070633596
1202.0,0.0,3.4340874674270885,3.4333252199867936
1210.0,0.0,3.434370077087927,3.4331944151517817
1218.0,0.0,3.433485199882161,3.4331064709326458
1226.0,0.0,3.4333017676101365,3.434549342716435
1234.0,0.0,3.433630743300737,3.433894252302807
1242.0,0.0,3.433805242633574,3.433234097569594
1250.0,0.0,3.433701223815632,3.434185401580729
1258.0,0.0,3.434042216293731,3.4333385612265066
1266.0,0.0,3.434055947715337,3.4336972971091977
1274.0,0.0,3.4343584054968663,3.4339680951808895
1282.0,0.0,3.433826624206348,3.4336075413786853
1290.0,0.0,3.4344958799020797,3.4334784711718362
1298.0,0.0,3.434471212525816,3.4337755075292593
1306.0,0.0,3.4338691864273603,3.4339491586638577
1314.0,0.0,3.43467893396921,3.4337647263569138
1322.0,0.0,3.4327863076629894,3.4335894558479603
