Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
390.0,0.0,3.749068283566899,3.7492729878574083
398.0,0.0,3.748202332508601,3.750551890817467
406.0,0.0,3.748350211550154,3.7492861415784042
414.0,0.0,3.7485531206301044,3.7486589180371412
422.0,0.0,3.7482624555082,3.749428544698438
430.0,0.0,3.74855400604071,3.7490091200810047
438.0,0.0,3.748462448028945,3.7500595554555947
446.0,0.0,3.749302505609355,3.74933290397896
454.0,0.0,3.748955445342333,3.749481577503687
462.0,0.0,3.749554250404257,3.74952056509692
470.0,0.0,3.749597111438944,3.7488572835136393
478.0,0.0,3.749531040729667,3.7499248980777367
486.0,0.0,3.7488892562156266,3.7491656676147596
494.0,0.0,3.748863523437343,3.7485432057530788
502.0,0.0,3.7493307654595527,3.749530455001541
510.0,0.0,3.749444174249953,3.7488820000478906
518.0,0.0,3.749227704580062,3.749932440578284
526.0,0.0,3.7503491560169375,3.749182035467166
534.0,0.0,3.749424768229949,3.749401330817827
542.0,0.0,3.749546041361835,3.749256635676182
550.0,0.0,3.7500280227801372,3.748760327920878
558.0,0.0,3.7493073896793905,3.749010943598141
566.0,0.0,3.7488092444802525,3.7493395749283804
574.0,0.0,3.7491145326953985,3.7496123732082274
582.0,0.0,3.749972337821691,3.7494676138858507
590.0,0.0,3.7490890952958127,3.7493355396822055
598.0,0.0,3.7487513625148448,3.749854780037762
606.0,0.0,3.7495196023551016,3.7496397846839744
614.0,0.0,3.7491988340802145,3.749283399242285
622.0,0.0,3.7489062851005355,3.749913498315752
630.0,0.0,3.749207549597406,3.7493421803753106
638.0,0.0,3.7484458994875323,3.748652680951182
646.0,0.0,3.749069655878063,3.7492018143216175
654.0,0.0,3.749029868993199,3.749157739184107
662.0,0.0,3.7497002943541946,3.748987656276234
664.0,-0.5,3.765132125107018,3.748239508423577
666.0,-0.5,3.7649194068966776,3.7500789086491055
668.0,-0.5,3.765549474088471,3.750046057286271
670.0,-0.5,3.7664247010371468,3.74976841301108
672.0,-0.5,3.7675517551215862,3.749894914916066
674.0,-0.5,3.7677762641057235,3.749433548785755
676.0,-0.5,3.7678637673663546,3.7499751704360786
678.0,-0.5,3.7686614923905215,3.749512031386628
680.0,-0.5,3.7686137521959413,3.7498081376593273
682.0,-0.5,3.7689181844234736,3.7500263673065213
684.0,-0.5,3.7695278258630656,3.749833875134213
686.0,-0.5,3.7693481563272835,3.7503560189030885
688.0,-0.5,3.770843342143168,3.749367332207256
690.0,-0.5,3.770806543768011,3.7506639479316224
692.0,-0.5,3.770545647055756,3.7501392356493346
694.0,-0.5,3.7704478787410536,3.7498619021990867
696.0,-0.5,3.771045704290599,3.7497952806830037
698.0,-0.5,3.7711128994332905,3.7496471356807635
700.0,-0.5,3.7713812210642317,3.7495984548049965
702.0,-0.5,3.7721382199352154,3.750510636470699
704.0,-0.5,3.7719243622085408,3.750517513920395
706.0,-0.5,3.7722552780593053,3.750225299769812
708.0,-0.5,3.7722268643982906,3.750713056423605
710.0,-0.5,3.7726023962649275,3.7497475222275276
712.0,-0.5,3.7730629028553238,3.751506753442105
714.0,-0.5,3.7724502059472296,3.7501281399326367
716.0,-0.5,3.7732711757955157,3.750816065275758
718.0,-0.5,3.774315667583643,3.751367535788546
720.0,-0.5,3.773108746904991,3.750326183749742
722.0,-0.5,3.7737068994774163,3.750207153453212
730.0,0.0,3.7566830592554306,3.7501117201893313
738.0,0.0,3.7551526309090764,3.7506445746440185
746.0,0.0,3.7545530267323666,3.7509836866538153
754.0,0.0,3.7535058923199687,3.751005003710592
762.0,0.0,3.754005929785086,3.7511327343078746
770.0,0.0,3.7529476220698377,3.7518575920130686
778.0,0.0,3.7520711406391407,3.750625547479602
786.0,0.0,3.753187349978302,3.750352484655634
794.0,0.0,3.7527653730236916,3.750282082489194
802.0,0.0,3.7518570142092464,3.7495170246192675
810.0,0.0,3.7516411219224146,3.751898690908135
818.0,0.0,3.7524203073444493,3.7507283877163218
826.0,0.0,3.7515889310111707,3.7495645767522685
834.0,0.0,3.752718615077533,3.7502408527852533
842.0,0.0,3.7522190833687894,3.751577773323889
850.0,0.0,3.751432203031889,3.750981819534431
858.0,0.0,3.7515459697298317,3.750706440872672
866.0,0.0,3.7514165079529684,3.749961798455589
874.0,0.0,3.7518785985815266,3.751032906127521
882.0,0.0,3.7522877555228504,3.750312295602663
890.0,0.0,3.75187086191715,3.7516123133330015
898.0,0.0,3.7513308710657953,3.7513693739758533
906.0,0.0,3.7513175043967504,3.7503503364876565
914.0,0.0,3.7506689974590643,3.7505014247539314
922.0,0.0,3.750394716009792,3.7504086937716545
930.0,0.0,3.751859823620367,3.7513338794267734
938.0,0.0,3.750937437073399,3.7503990470410473
946.0,0.0,3.751401280727633,3.751008014672914
954.0,0.0,3.7519271080556638,3.750695089483529
962.0,0.0,3.7518491434402956,3.7501068224359937
970.0,0.0,3.752139814478198,3.750384382160812
978.0,0.0,3.7526577274442934,3.751297968248791
986.0,0.0,3.751093117261011,3.7511068068395224
994.0,0.0,3.7518946459453466,3.751887690177652
1002.0,0.0,3.7513950691276827,3.7505119597154053
1010.0,0.0,3.7517378805946406,3.7512621721837536
1018.0,0.0,3.7519881798894885,3.75197947162772
1026.0,0.0,3.7510082116409653,3.750521753178986
1034.0,0.0,3.7516134090960915,3.7510883193656346
1042.0,0.0,3.7506202412464154,3.7513834523199563
1050.0,0.0,3.752570159523707,3.7513857843670326
1058.0,0.0,3.7521574249296523,3.750906146318405
1066.0,0.0,3.751753423591304,3.7512544755298607
1074.0,0.0,3.750511411500303,3.751556865731198
1082.0,0.0,3.7510825928050284,3.751634330766409
1090.0,0.0,3.751665939759202,3.751343417568801
1098.0,0.0,3.751730061517012,3.7507094387119877
1106.0,0.0,3.7496076174069186,3.7505464739485608
1114.0,0.0,3.75090839959858,3.7511344525955024
1122.0,0.0,3.75086788360382,3.751180310959474
1130.0,0.0,3.7517621549193847,3.7505155887898827
1138.0,0.0,3.7518159925516796,3.750496351953978
1146.0,0.0,3.7511932187550125,3.7505162990192424
1154.0,0.0,3.750175879989206,3.7517947683028967
1162.0,0.0,3.7506816019219285,3.750948435924553
1170.0,0.0,3.7514510214428007,3.7506585868923388
1178.0,0.0,3.751589506568455,3.7515320123887617
1186.0,0.0,3.750352672323443,3.751239914805641
1194.0,0.0,3.750528239139108,3.7520572249662463
1202.0,0.0,3.751173104087609,3.750308374319459
1210.0,0.0,3.751452996538467,3.7501775694844577
1218.0,0.0,3.750565487308136,3.7500896252653235
1226.0,0.0,3.7503795021020427,3.7515324970491113
1234.0,0.0,3.750705999080639,3.7508774066354893
1242.0,0.0,3.750878093535681,3.750217251902274
1250.0,0.0,3.7507717411484744,3.7511685559134103
1258.0,0.0,3.751110469033734,3.7503217155591893
1266.0,0.0,3.7511220040437143,3.7506804514418755
1274.0,0.0,3.7514223289235726,3.7509512495135655
1282.0,0.0,3.7508884735403476,3.750590695711361
1290.0,0.0,3.75155571437834,3.750461625504508
1298.0,0.0,3.7515290894906252,3.750758661861939
1306.0,0.0,3.7509251619037984,3.750932312996537
1314.0,0.0,3.7517330639924222,3.7507478806895937
1322.0,0.0,3.749838654154068,3.7505726101806425
