Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
938.0,0.0,3.751662274646025,3.7505756380862234
946.0,0.0,3.7518563019983433,3.750853004000604
954.0,0.0,3.7508620204451106,3.749845316382235
962.0,0.0,3.751649439245952,3.7507081370564483
970.0,0.0,3.751216663299686,3.7509818075364754
978.0,0.0,3.7517125191939598,3.751286177325718
986.0,0.0,3.7513437658637763,3.75064226485623
994.0,0.0,3.751941343310107,3.7508951169719182
1002.0,0.0,3.750490944387374,3.750276325089932
1010.0,0.0,3.7505137417459653,3.7504792623584806
1018.0,0.0,3.751292906253549,3.750431457930007
1026.0,0.0,3.750855716832869,3.7503862684694074
1034.0,0.0,3.7515556472322693,3.7503664027055432
1042.0,0.0,3.751325754614727,3.750659253907635
1050.0,0.0,3.751255640744532,3.7507411990294024
1058.0,0.0,3.751368240814849,3.750397768606135
1066.0,0.0,3.750986640346484,3.752225504888835
1074.0,0.0,3.7506755241783716,3.751095054241585
1082.0,0.0,3.751377232321454,3.751032883571391
1090.0,0.0,3.751202144349221,3.7506174941094232
1098.0,0.0,3.75132752288148,3.75079031728557
1106.0,0.0,3.7512687612328555,3.751198016313496
1114.0,0.0,3.751223597522461,3.7520749420247848
1122.0,0.0,3.7510951663900896,3.7503548314571638
1130.0,0.0,3.7508220058609103,3.751377424337856
1138.0,0.0,3.7520144224260896,3.7513542256417076
1146.0,0.0,3.750644715115257,3.750796423741003
1154.0,0.0,3.7511732729910654,3.750969103851937
1162.0,0.0,3.7509993244586806,3.750326086980911
1170.0,0.0,3.751393189910904,3.751857510665943
1178.0,0.0,3.751408081237397,3.750566542760388
1186.0,0.0,3.7507624487941307,3.751184609259257
1194.0,0.0,3.750741440218018,3.7512951235745393
1202.0,0.0,3.7514268305270204,3.7509326577974167
1210.0,0.0,3.7520952998690675,3.7516708279002455
1218.0,0.0,3.7506022716713168,3.750588979998939
1226.0,0.0,3.7510115405004787,3.7502217391045236
1234.0,0.0,3.750050618447694,3.7512887913904054
1242.0,0.0,3.7508492478229507,3.75064423061563
1250.0,0.0,3.7506670054159903,3.7509937391891888
1258.0,0.0,3.7514856254679056,3.7510821472758322
1266.0,0.0,3.7503781139296786,3.7509279777369637
1274.0,0.0,3.7507624050063195,3.7511488195529332
1282.0,0.0,3.7518009417913447,3.750501292212086
1290.0,0.0,3.7507473820338038,3.749996082981216
1298.0,0.0,3.750574719291135,3.7517275837586475
1306.0,0.0,3.7509857582735386,3.7504432965833585
1314.0,0.0,3.7507699269543417,3.750180732931106
1322.0,0.0,3.751113376308381,3.7499987837848483
