Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
738.0,0.0,3.4372958208303057,3.4338268057956713
746.0,0.0,3.437310781326925,3.43424867434961
754.0,0.0,3.436774859341225,3.4340364557063916
762.0,0.0,3.4362218481734956,3.433403443764615
770.0,0.0,3.4359264352722585,3.4338680411061913
778.0,0.0,3.435337378284516,3.433535112605126
786.0,0.0,3.4353680750830695,3.434487627834871
794.0,0.0,3.4354432895585947,3.434032445530221
802.0,0.0,3.43436882107849,3.433343166013994
810.0,0.0,3.4354562670842466,3.4333902332530335
818.0,0.0,3.4344784129454373,3.4339657783349358
826.0,0.0,3.4353091565819405,3.4339092701498726
834.0,0.0,3.4350674281991465,3.4338647425700675
842.0,0.0,3.4345948011977927,3.4340802359520555
850.0,0.0,3.434928973540274,3.4334366650523283
858.0,0.0,3.4338593689996033,3.434328096520008
866.0,0.0,3.4340396955917853,3.433039024446207
874.0,0.0,3.4331520655935615,3.4329682178191603
882.0,0.0,3.4339718689151746,3.4333108798607905
890.0,0.0,3.434406416623126,3.4345451269717384
898.0,0.0,3.4343166601121324,3.433206595452222
906.0,0.0,3.434281360153567,3.4343817067105538
914.0,0.0,3.433578863153699,3.4335106519379988
922.0,0.0,3.434254582583567,3.4341333677634953
930.0,0.0,3.434202829373646,3.4340797929695426
938.0,0.0,3.4343988117075335,3.4335924837537
946.0,0.0,3.434601907260218,3.433869849668081
954.0,0.0,3.4336163406514113,3.432862162049712
962.0,0.0,3.434412137994552,3.433724982723925
970.0,0.0,3.433987412732198,3.433998653203952
978.0,0.0,3.43449101069613,3.4343030229931952
986.0,0.0,3.4341296970968442,3.433659110523707
994.0,0.0,3.4347344296618214,3.4339119626393955
1002.0,0.0,3.433290909765522,3.433293170757409
1010.0,0.0,3.4333203242623274,3.433496108025958
1018.0,0.0,3.4341058548781302,3.4334483035974843
1026.0,0.0,3.4336747920076274,3.4334031141368846
1034.0,0.0,3.4343806197846485,3.4333832483730204
1042.0,0.0,3.4341564063901844,3.4336760995751123
1050.0,0.0,3.434091763895863,3.4337580446968796
1058.0,0.0,3.434209632841799,3.4334146142736124
1066.0,0.0,3.4338331137549454,3.435242350556312
1074.0,0.0,3.4335268987573686,3.434111899909062
1082.0,0.0,3.434233333300153,3.4340497292388683
1090.0,0.0,3.434062800911319,3.433634339776901
1098.0,0.0,3.4341925813275194,3.4338071629530478
1106.0,0.0,3.4341380713525442,3.4342148619809736
1114.0,0.0,3.4340970054443463,3.4350917876922624
1122.0,0.0,3.4339725380970334,3.4333716771246414
1130.0,0.0,3.4337032086613544,3.434394270005334
1138.0,0.0,3.434899325658703,3.4343710713091853
1146.0,0.0,3.433533198195703,3.4338132694084806
1154.0,0.0,3.4340652189838337,3.4339859495194145
1162.0,0.0,3.4338946203874414,3.433342932648389
1170.0,0.0,3.434291728321658,3.4348743563334208
1178.0,0.0,3.4343097604098096,3.4335833884278655
1186.0,0.0,3.4336671707049686,3.434201454926735
1194.0,0.0,3.433649110967712,3.434311969242017
1202.0,0.0,3.4343373563740482,3.433949503464895
1210.0,0.0,3.435008593252811,3.4346876735677236
1218.0,0.0,3.4335182521878447,3.433605825666417
1226.0,0.0,3.433930128674223,3.4332385847720017
1234.0,0.0,3.432971737987053,3.4343056370578835
1242.0,0.0,3.4337728191323884,3.433661076283108
1250.0,0.0,3.4335929553268256,3.434010584856667
1258.0,0.0,3.4344138894321654,3.4340989929433103
1266.0,0.0,3.4333086260616463,3.433944823404442
1274.0,0.0,3.433695101850698,3.4341656652204113
1282.0,0.0,3.434735757015836,3.433518137879564
1290.0,0.0,3.433684253124265,3.433012928648694
1298.0,0.0,3.4335135895970286,3.434744429426129
1306.0,0.0,3.433926572039617,3.4334601422508366
1314.0,0.0,3.4337126310283765,3.433197578598584
1322.0,0.0,3.4340579126214017,3.43301562945233
