Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
2442.0,-2.5,3.7558894240523975,3.691664509464362
2462.0,-2.5,3.7705078312173987,3.6926473169660516
2482.0,-2.5,3.780311285843886,3.6944626876325573
2502.0,-2.5,3.788134296632603,3.69676343080417
2522.0,-2.5,3.794896780846311,3.6991723637273815
2542.0,-2.5,3.8014043082102638,3.7018473097706357
2562.0,-2.5,3.8070246553775946,3.7046320865164417
2582.0,-2.5,3.8127022971662936,3.706989425388858
2602.0,-2.5,3.81700692519488,3.708033819694764
2622.0,-2.5,3.8224531866602165,3.709927209806721
2642.0,-2.5,3.827100108756619,3.713635265577178
2662.0,-2.5,3.832776419233164,3.716014556699268
2682.0,-2.5,3.8369350244375275,3.718267447024275
2702.0,-2.5,3.840521036126488,3.720352330156354
2722.0,-2.5,3.845177784135459,3.721911411670187
2742.0,-2.5,3.8485851176871257,3.7252254144317054
2762.0,-2.5,3.8534960058069405,3.727354588094304
2782.0,-2.5,3.85679686574144,3.7302584136502337
2802.0,-2.5,3.861367418285042,3.732042217101455
2822.0,-2.5,3.865093217320341,3.7353653157947244
2842.0,-2.5,3.868574513902798,3.7364866673139496
2862.0,-2.5,3.8721259172547065,3.7398180418770046
2882.0,-2.5,3.875223006969628,3.7426257803515197
2902.0,-2.5,3.8787989136766567,3.744494808176108
2922.0,-2.5,3.882293497561405,3.7477745608014406
2942.0,-2.5,3.8845245761705955,3.750010010398586
2962.0,-2.5,3.888813469097436,3.7529354266082615
2982.0,-2.5,3.8909411694675198,3.7545762371444207
3002.0,-2.5,3.894788784040356,3.7577469204773157
3022.0,-2.5,3.897481442566909,3.761243677106354
3042.0,-2.5,3.8998670119796484,3.7635674398468484
3062.0,-2.5,3.9029879004776498,3.765627106318754
3082.0,-2.5,3.9046380843282407,3.76841201859842
3102.0,-2.5,3.907475515962101,3.7716950672053806
3122.0,-2.5,3.9091865334157454,3.77392298015355
3142.0,-2.5,3.912550497815174,3.7759055101232124
3162.0,-2.5,3.9154785680731417,3.778230731009605
3182.0,-2.5,3.917835267961187,3.7818940524053177
3202.0,-2.5,3.9202026670968144,3.7842333691557295
3222.0,-2.5,3.9218623711639626,3.7863521351260254
3242.0,-2.5,3.9248630423347652,3.789565107298913
3262.0,-2.5,3.927102024688403,3.7915517558684417
3282.0,-2.5,3.9295576539476547,3.794845003026592
3302.0,-2.5,3.9319921663858395,3.795370458327208
3322.0,-2.5,3.9332127223846607,3.7995128125760376
3342.0,-2.5,3.936192207404811,3.8021774641445076
3362.0,-2.5,3.9379315565373423,3.8039814779909844
3382.0,-2.5,3.9405825050927112,3.8055854837846605
3402.0,-2.5,3.9423546144607764,3.8084213467000314
3422.0,-2.5,3.945081795699492,3.810647624136309
3442.0,-2.5,3.9457526486023453,3.813382791122619
3462.0,-2.5,3.9478914001650125,3.815465392621869
3482.0,-2.5,3.950784311753567,3.817109748173503
3502.0,-2.5,3.952461950016174,3.8198355078861037
3522.0,-2.5,3.955281123955021,3.8217490153739453
3542.0,-2.5,3.9571784585581797,3.824934960935852
3562.0,-2.5,3.9592473094929725,3.8267021783195174
3582.0,-2.5,3.9615145475561864,3.8282265109791087
3602.0,-2.5,3.9633073416781053,3.8304809293659368
