Time [s],Current function [A],Voltage [V],Bulk open-circuit voltage [V]
2442.0,-2.5,3.733477961073416,3.69166450946436
2462.0,-2.5,3.7424332302534093,3.6926473169660516
2482.0,-2.5,3.749293679257994,3.6944626876325573
2502.0,-2.5,3.7556305268416375,3.69676343080417
2522.0,-2.5,3.761651583112175,3.6991723637273815
2542.0,-2.5,3.76779159095574,3.7018473097706357
2562.0,-2.5,3.773230074843198,3.7046320865164417
2582.0,-2.5,3.77881786689437,3.706989425388858
2602.0,-2.5,3.7830788110385045,3.7080338196947635
2622.0,-2.5,3.7885039031593655,3.709927209806721
2642.0,-2.5,3.7931406877583913,3.713635265577178
2662.0,-2.5,3.7988124340207574,3.716014556699268
2682.0,-2.5,3.8029691847349567,3.718267447024275
2702.0,-2.5,3.806554618944142,3.720352330156354
2722.0,-2.5,3.8112113874787528,3.721911411670187
2742.0,-2.5,3.8146190457838807,3.7252254144317054
2762.0,-2.5,3.8195304656892395,3.727354588094304
2782.0,-2.5,3.8228319946405533,3.7302584136502337
2802.0,-2.5,3.8274032464004772,3.732042217101455
2822.0,-2.5,3.831129625782305,3.7353653157947244
2842.0,-2.5,3.834611337688638,3.7364866673139496
2862.0,-2.5,3.8381631199073847,3.739818041877003
2882.0,-2.5,3.8412605155186577,3.742625780351516
2902.0,-2.5,3.8448367970300628,3.744494808176108
2922.0,-2.5,3.848331729213704,3.7477745608014406
2942.0,-2.5,3.8505631697694223,3.750010010398586
2962.0,-2.5,3.854852407037315,3.7529354266082615
2982.0,-2.5,3.8569804280751887,3.7545762371444207
3002.0,-2.5,3.8608283274067445,3.7577469204773157
3022.0,-2.5,3.863521251461443,3.761243677106354
3042.0,-2.5,3.86590705993284,3.7635674398468484
3062.0,-2.5,3.8690280674579864,3.765627106318754
3082.0,-2.5,3.870678313068449,3.76841201859842
3102.0,-2.5,3.873515747198696,3.77169506720538
3122.0,-2.5,3.875226753068305,3.77392298015355
3142.0,-2.5,3.8785906905780365,3.7759055101232124
3162.0,-2.5,3.881518774408879,3.7782307310096033
3182.0,-2.5,3.8838754548347674,3.7818940524053177
3202.0,-2.5,3.8862428011111008,3.7842333691557295
3222.0,-2.5,3.8879024121479273,3.7863521351260254
3242.0,-2.5,3.890902889382493,3.789565107298911
3262.0,-2.5,3.8931416730259896,3.7915517558684453
3282.0,-2.5,3.8955970103507847,3.794845003026592
3302.0,-2.5,3.8980312014239833,3.795370458327208
3322.0,-2.5,3.8992513324232045,3.7995128125760376
3342.0,-2.5,3.902230370191721,3.8021774641445076
3362.0,-2.5,3.9039692004014976,3.8039814779909844
3382.0,-2.5,3.9066195859444988,3.8055854837846605
3402.0,-2.5,3.9083911426639526,3.808421346700029
3422.0,-2.5,3.911117710000902,3.8106476241363056
3442.0,-2.5,3.911787945382656,3.813382791122619
3462.0,-2.5,3.9139260463325414,3.815465392621869
3482.0,-2.5,3.9168182892659895,3.817109748173503
3502.0,-2.5,3.9184951979750133,3.8198355078861037
3522.0,-2.5,3.921313613144389,3.8217490153739453
3542.0,-2.5,3.9232101289635892,3.824934960935852
3562.0,-2.5,3.9252780917191026,3.8267021783195174
3582.0,-2.5,3.9275443745018785,3.8282265109791083
3602.0,-2.5,3.929336203317548,3.8304809293659363
